layer,wordID,meaningID,target,sesgoBase,sesgoGen,error,meanError,standardError
6,28,2,cuenta,-0.05097488686442375,-0.04989619553089142,-0.0010786913335323334,-0.003941354995712321,0.001524579400532206
7,28,2,cuenta,-0.03295023366808891,-0.029886027798056602,-0.0030642058700323105,-0.009745620428881746,0.0017659003782756401
8,28,2,cuenta,-0.06351739168167114,-0.0348719097673893,-0.028645481914281845,-0.018523487619104537,0.0021768395229645604
9,28,2,cuenta,-0.06122242659330368,-0.03356701880693436,-0.027655407786369324,-0.023498364060403818,0.0026747541127933663
10,28,2,cuenta,-0.08225573599338531,-0.034657180309295654,-0.04759855568408966,-0.02948742330153572,0.0032162477756834487
11,28,2,cuenta,-0.07157092541456223,-0.022809119895100594,-0.04876180551946163,-0.026171725233422316,0.0035033605067808075
12,28,2,cuenta,-0.07857820391654968,-0.021463729441165924,-0.05711447447538376,-0.030339763053950478,0.0037781454849456194
0,29,1,nota,0.27819889783859253,0.27819889783859253,0.0,0.0,0.0
1,29,1,nota,-0.04676702246069908,-0.03616172447800636,-0.010605297982692719,-0.0023471131608722375,0.0016165617937258562
2,29,1,nota,-0.06311370432376862,-0.05004669725894928,-0.013067007064819336,-0.012427985177751868,0.001649943408857901
3,29,1,nota,-0.08787056803703308,-0.08112767338752747,-0.006742894649505615,-0.011591812328217512,0.0013723649013483807
4,29,1,nota,-0.10540758073329926,-0.10249954462051392,-0.0029080361127853394,-0.007010612032435676,0.0013709817700034554
5,29,1,nota,-0.09747394174337387,-0.093734011054039,-0.0037399306893348694,-0.004622940271300204,0.0014403588643609724
6,29,1,nota,-0.1080007404088974,-0.10103574395179749,-0.0069649964570999146,-0.003941354995712321,0.001524579400532206
7,29,1,nota,-0.11877703666687012,-0.1032710149884224,-0.015506021678447723,-0.009745620428881746,0.0017659003782756401
8,29,1,nota,-0.10544697940349579,-0.08730556815862656,-0.018141411244869232,-0.018523487619104537,0.0021768395229645604
9,29,1,nota,-0.11800317466259003,-0.10405012965202332,-0.013953045010566711,-0.023498364060403818,0.0026747541127933663
10,29,1,nota,-0.12119786441326141,-0.10603809356689453,-0.015159770846366882,-0.02948742330153572,0.0032162477756834487
11,29,1,nota,-0.10690108686685562,-0.08709125220775604,-0.01980983465909958,-0.026171725233422316,0.0035033605067808075
12,29,1,nota,-0.10285089910030365,-0.08404625952243805,-0.0188046395778656,-0.030339763053950478,0.0037781454849456194
0,29,2,nota,0.3254987299442291,0.3254987299442291,0.0,0.0,0.0
1,29,2,nota,-0.033687226474285126,-0.02481691911816597,-0.008870307356119156,-0.0023471131608722375,0.0016165617937258562
2,29,2,nota,-0.05301278084516525,-0.04358823224902153,-0.009424548596143723,-0.012427985177751868,0.001649943408857901
3,29,2,nota,-0.07452863454818726,-0.07636169344186783,0.0018330588936805725,-0.011591812328217512,0.0013723649013483807
4,29,2,nota,-0.07216961681842804,-0.07762805372476578,0.005458436906337738,-0.007010612032435676,0.0013709817700034554
5,29,2,nota,-0.06079019606113434,-0.0576709508895874,-0.003119245171546936,-0.004622940271300204,0.0014403588643609724
6,29,2,nota,-0.06894980370998383,-0.06511430442333221,-0.0038354992866516113,-0.003941354995712321,0.001524579400532206
7,29,2,nota,-0.07626236975193024,-0.07577815651893616,-0.0004842132329940796,-0.009745620428881746,0.0017659003782756401
8,29,2,nota,-0.06763336807489395,-0.06565327942371368,-0.0019800886511802673,-0.018523487619104537,0.0021768395229645604
9,29,2,nota,-0.08029161393642426,-0.07611077278852463,-0.004180841147899628,-0.023498364060403818,0.0026747541127933663
10,29,2,nota,-0.0744825154542923,-0.06290575861930847,-0.011576756834983826,-0.02948742330153572,0.0032162477756834487
11,29,2,nota,-0.06897707283496857,-0.05535724759101868,-0.01361982524394989,-0.026171725233422316,0.0035033605067808075
12,29,2,nota,-0.05901891365647316,-0.04735829681158066,-0.011660616844892502,-0.030339763053950478,0.0037781454849456194
0,30,1,órgano,0.49945276975631714,0.49945276975631714,0.0,0.0,0.0
1,30,1,órgano,0.011725111864507198,0.05017833411693573,0.03845322225242853,-0.0023471131608722375,0.0016165617937258562
2,30,1,órgano,-0.04829928278923035,-0.007953903637826443,-0.040345379151403904,-0.012427985177751868,0.001649943408857901
3,30,1,órgano,-0.08068084716796875,-0.039314500987529755,-0.041366346180438995,-0.011591812328217512,0.0013723649013483807
4,30,1,órgano,-0.08425749093294144,-0.057792361825704575,-0.026465129107236862,-0.007010612032435676,0.0013709817700034554
5,30,1,órgano,-0.09213496744632721,-0.0761871263384819,-0.015947841107845306,-0.004622940271300204,0.0014403588643609724
6,30,1,órgano,-0.09731276333332062,-0.08423179388046265,-0.013080969452857971,-0.003941354995712321,0.001524579400532206
7,30,1,órgano,-0.0996868833899498,-0.07946161180734634,-0.020225271582603455,-0.009745620428881746,0.0017659003782756401
8,30,1,órgano,-0.09983256459236145,-0.06285646557807922,-0.03697609901428223,-0.018523487619104537,0.0021768395229645604
9,30,1,órgano,-0.10722744464874268,-0.06722920387983322,-0.039998240768909454,-0.023498364060403818,0.0026747541127933663
10,30,1,órgano,-0.11415603756904602,-0.05172959342598915,-0.06242644414305687,-0.02948742330153572,0.0032162477756834487
11,30,1,órgano,-0.08696506917476654,-0.048572979867458344,-0.0383920893073082,-0.026171725233422316,0.0035033605067808075
12,30,1,órgano,-0.08197021484375,-0.03018680028617382,-0.05178341455757618,-0.030339763053950478,0.0037781454849456194
0,30,2,órgano,0.44655314087867737,0.44655314087867737,0.0,0.0,0.0
1,30,2,órgano,0.022901348769664764,0.019140632823109627,-0.0037607159465551376,-0.0023471131608722375,0.0016165617937258562
2,30,2,órgano,-0.029159294441342354,-0.009394442662596703,-0.01976485177874565,-0.012427985177751868,0.001649943408857901
3,30,2,órgano,-0.056249137967824936,-0.03804334998130798,-0.018205787986516953,-0.011591812328217512,0.0013723649013483807
4,30,2,órgano,-0.05468317121267319,-0.051104821264743805,-0.0035783499479293823,-0.007010612032435676,0.0013709817700034554
